SeqId	SomaId	UNIPROT	Target	TargetFullName	EntrezGeneID	EntrezGeneSymbol	uniprot_gn_id	uniprot_gn_symbol	entrezgene_id	entrezgene_accession	hgnc_id	hgnc_symbol	ensembl_gene_id	external_gene_name	gene_biotype	CHR	START_hg19	END_hg19	strand_hg19	START_hg38	END_hg38	strand_hg38
4924-32	SL000521	P03956	MMP-1	Interstitial collagenase	4312	MMP1	P03956	MMP1	4312	MMP1	HGNC:7155	MMP1	ENSG00000196611	MMP1	protein_coding	11	102660641	102668966	-	102789401	102798160	-
4925-54	SL000523	P45452	MMP-13	Collagenase 3	4322	MMP13	P45452	MMP13	4322	MMP13	HGNC:7159	MMP13	ENSG00000137745	MMP13	protein_coding	11	102813721	102826463	-	102942995	102955732	-
4929-55	SL005102	P04278	SHBG	Sex hormone-binding globulin	6462	SHBG	P04278	SHBG	6462	SHBG	HGNC:10839	SHBG	ENSG00000129214	SHBG	protein_coding	17	7517382	7536700	+	7614064	7633382	+
4930-21	SL005789	P52823	Stanniocalcin-1	Stanniocalcin-1	6781	STC1	P52823	STC1	6781	STC1	HGNC:11373	STC1	ENSG00000159167	STC1	protein_coding	8	23699434	23712320	-	23841929	23854806	-
4931-52	SL000024	P13726	TF	Tissue Factor	2152	F3	P13726	F3	2152	F3	HGNC:3541	F3	ENSG00000117525	F3	protein_coding	1	94994732	95007413	-	94529173	94541759	-
4931-59	SL000024	P13726	TF	Tissue Factor	2152	F3	P13726	F3	2152	F3	HGNC:3541	F3	ENSG00000117525	F3	protein_coding	1	94994732	95007413	-	94529173	94541759	-
4956-2	SL000139	O14944	EPI	Epiregulin	2069	EREG	O14944	EREG	2069	EREG	HGNC:3443	EREG	ENSG00000124882	EREG	protein_coding	4	75230860	75254477	+	74365145	74388749	+
4959-2	SL004925	O95994	AGR2	Anterior gradient protein 2 homolog	10551	AGR2	O95994	AGR2	10551	AGR2	HGNC:328	AGR2	ENSG00000106541	AGR2	protein_coding	7	16832264	16844738	-	16791811	16833433	-
4960-72	SL004208	P04083	annexin I	Annexin A1	301	ANXA1	P04083	ANXA1	301	ANXA1	HGNC:533	ANXA1	ENSG00000135046	ANXA1	protein_coding	9	75766781	75785307	+	73151865	73170393	+
4961-17	SL004209	P07355	annexin II	Annexin A2	302	ANXA2	P07355	ANXA2	302	ANXA2	HGNC:537	ANXA2	ENSG00000182718	ANXA2	protein_coding	15	60639350	60690185	-	60347134	60402883	-
4962-52	SL012538	Q49AH0	ARMEL	Cerebral dopamine neurotrophic factor	441549	CDNF	Q49AH0	CDNF	441549	CDNF	HGNC:24913	CDNF	ENSG00000185267	CDNF	protein_coding	10	14861251	14880574	-	14819245	14838575	-
4963-19	SL011708	P56211	ARP19	cAMP-regulated phosphoprotein 19	10776	ARPP19	P56211	ARPP19	10776	ARPP19	HGNC:16967	ARPP19	ENSG00000128989	ARPP19	protein_coding	15	52839432	52861364	-	52547045	52569883	-
4964-67	SL007729	Q9NZ08	ARTS1	Endoplasmic reticulum aminopeptidase 1	51752	ERAP1	Q9NZ08	ERAP1	51752	ERAP1	HGNC:18173	ERAP1	ENSG00000164307	ERAP1	protein_coding	5	96096514	96149848	-	96760810	96935809	-
4965-27	SL005675	P06576	ATP synthase beta chain	ATP synthase subunit beta, mitochondrial	506	ATP5F1B	P06576	ATP5F1B	506	ATP5F1B	HGNC:830	ATP5F1B	ENSG00000110955	ATP5F1B	protein_coding	12	57031959	57039852	-	56638175	56645984	-
4967-1	SL008177	Q07021	C1QBP	Complement component 1 Q subcomponent-binding protein, mitochondrial	708	C1QBP	Q07021	C1QBP	708	C1QBP	HGNC:1243	C1QBP	ENSG00000108561	C1QBP	protein_coding	17	5336099	5342471	-	5432777	5448830	-
4968-50	SL008099	P40121	CAPG	Macrophage-capping protein	822	CAPG	P40121	CAPG	822	CAPG	HGNC:1474	CAPG	ENSG00000042493	CAPG	protein_coding	2	85621871	85641197	-	85394753	85418432	-
4969-2	SL004866	P00915	Carbonic anhydrase I	Carbonic anhydrase 1	759	CA1	P00915	CA1	759	CA1	HGNC:1368	CA1	ENSG00000133742	CA1	protein_coding	8	86240458	86290342	-	85327608	85379014	-
4970-50	SL000339	P00918	carbonic anhydrase II	Carbonic anhydrase 2	760	CA2	P00918	CA2	760	CA2	HGNC:1373	CA2	ENSG00000104267	CA2	protein_coding	8	86376131	86393721	+	85463968	85481493	+
4970-55	SL000339	P00918	carbonic anhydrase II	Carbonic anhydrase 2	760	CA2	P00918	CA2	760	CA2	HGNC:1373	CA2	ENSG00000104267	CA2	protein_coding	8	86376131	86393721	+	85463968	85481493	+
4971-1	SL008380	Q9UBR2	CATZ	Cathepsin Z	1522	CTSZ	Q9UBR2	CTSZ	1522	CTSZ	HGNC:2547	CTSZ	ENSG00000101160	CTSZ	protein_coding	20	57570242	57582309	-	58985686	59008238	-
4973-18	SL003728	Q13489	cIAP-2	Baculoviral IAP repeat-containing protein 3	330	BIRC3	Q13489	BIRC3	330	BIRC3	HGNC:591	BIRC3	ENSG00000023445	BIRC3	protein_coding	11	102188181	102210135	+	102317484	102339403	+
4976-57	SL013240	P46108	CRK	Adapter molecule crk	1398	CRK	P46108	CRK	1398	CRK	HGNC:2362	CRK	ENSG00000167193	CRK	protein_coding	17	1324647	1359561	-	1420689	1463162	-
4978-54	SL011628	Q9UJU6	DBNL	Drebrin-like protein	28988	DBNL	Q9UJU6	DBNL	28988	DBNL	HGNC:2696	DBNL	ENSG00000136279	DBNL	protein_coding	7	44084239	44101315	+	44044640	44069456	+
4979-34	SL008178	Q07507	DERM	Dermatopontin	1805	DPT	Q07507	DPT	1805	DPT	HGNC:3011	DPT	ENSG00000143196	DPT	protein_coding	1	168664695	168698442	-	168695468	169103307	-
4981-6	SL008709	Q14574	DSC3	Desmocollin-3	1825	DSC3	Q14574	DSC3	1825	DSC3	HGNC:3037	DSC3	ENSG00000134762	DSC3	protein_coding	18	28570052	28622781	-	30989365	31042815	-
4982-54	SL004458	P19957	Elafin	Elafin	5266	PI3	P19957	PI3	5266	PI3	HGNC:8947	PI3	ENSG00000124102	PI3	protein_coding	20	43803540	43805185	+	45174902	45176544	+
4983-6	SL003522	P30040	ERP29	Endoplasmic reticulum resident protein 29	10961	ERP29	P30040	ERP29	10961	ERP29	HGNC:13799	ERP29	ENSG00000089248	ERP29	protein_coding	12	112451152	112461024	+	112013348	112023449	+
4984-83	SL006378	P10768	Esterase D	S-formylglutathione hydrolase	2098	ESD	P10768	ESD	2098	ESD	HGNC:3465	ESD	ENSG00000139684	ESD	protein_coding	13	47345391	47371367	-	46771256	46797420	-
4985-11	SL005352	Q01469	FABPE	Fatty acid-binding protein, epidermal	2171	FABP5	Q01469	FABP5	2171	FABP5	HGNC:3560	FABP5	ENSG00000164687	FABP5	protein_coding	8	82192718	82197012	+	81280536	81284777	+
4986-59	SL012248	Q05397	FAK1	Focal adhesion kinase 1	5747	PTK2	Q05397	PTK2	5747	PTK2	HGNC:9611	PTK2	ENSG00000169398	PTK2	protein_coding	8	141668481	142011412	-	140657900	141002216	-
4987-17	SL010373	P24071	FCAR	Immunoglobulin alpha Fc receptor	2204	FCAR	P24071	FCAR	2204	FCAR	HGNC:3608	FCAR	ENSG00000186431	FCAR	protein_coding	19	55385549	55401838	+	54874235	54891420	+
4987-4	SL010373	P24071	FCAR	Immunoglobulin alpha Fc receptor	2204	FCAR	P24071	FCAR	2204	FCAR	HGNC:3608	FCAR	ENSG00000186431	FCAR	protein_coding	19	55385549	55401838	+	54874235	54891420	+
4988-49	SL002036	P22455	FGFR4	Fibroblast growth factor receptor 4	2264	FGFR4	P22455	FGFR4	2264	FGFR4	HGNC:3691	FGFR4	ENSG00000160867	FGFR4	protein_coding	5	176513921	176525126	+	177086905	177098144	+
4989-7	SL003341	P02679	Fibrinogen g-chain dimer	Fibrinogen gamma chain	2266	FGG	P02679	FGG	2266	FGG	HGNC:3694	FGG	ENSG00000171557	FGG	protein_coding	4	155525286	155533902	-	154604134	154612967	-
4990-87	SL006460	P07359	GP1BA	Platelet glycoprotein Ib alpha chain	2811	GP1BA	P07359	GP1BA	2811	GP1BA	HGNC:4439	GP1BA	ENSG00000185245	GP1BA	protein_coding	17	4835592	4838325	+	4932277	4935023	+
4991-12	SL012469	P78333	GPC5	Glypican-5	2262	GPC5	P78333	GPC5	2262	GPC5	HGNC:4453	GPC5	ENSG00000179399	GPC5	protein_coding	13	92050935	93519487	+	91398621	92867237	+
4992-49	SL007173	P28799	GRN	Granulins	2896	GRN	P28799	GRN	2896	GRN	HGNC:4601	GRN	ENSG00000030582	GRN	protein_coding	17	42422491	42430470	+	44345246	44353106	+
4993-16	SL000670	Q16772	GSTA3	Glutathione S-transferase A3	2940	GSTA3	Q16772	GSTA3	2940	GSTA3	HGNC:4628	GSTA3	ENSG00000174156	GSTA3	protein_coding	6	52761439	52774496	-	52896639	52909698	-
4995-16	SL003930	P15428	HPG-	15-hydroxyprostaglandin dehydrogenase [NAD(+)]	3248	HPGD	P15428	HPGD	3248	HPGD	HGNC:5154	HPGD	ENSG00000164120	HPGD	protein_coding	4	175411328	175444049	-	174490175	174523154	-
4996-66	SL006448	P04196	HRG	Histidine-rich glycoprotein	3273	HRG	P04196	HRG	3273	HRG	HGNC:5181	HRG	ENSG00000113905	HRG	protein_coding	3	186383798	186396023	+	186666014	186678234	+
4997-19	SL011616	P38919	IF4A3	Eukaryotic initiation factor 4A-III	9775	EIF4A3	P38919	EIF4A3	9775	EIF4A3	HGNC:18683	EIF4A3	ENSG00000141543	EIF4A3	protein_coding	17	78109013	78120982	-	80134369	80147151	-
5000-52	SL006522	Q08380	LG3BP	Galectin-3-binding protein	3959	LGALS3BP	Q08380	LGALS3BP	3959	LGALS3BP	HGNC:6564	LGALS3BP	ENSG00000108679	LGALS3BP	protein_coding	17	76967335	76976061	-	78971238	78979947	-
5001-6	SL001973	O75556	Mammaglobin 2	Mammaglobin-B	4246	SCGB2A1	O75556	SCGB2A1	4246	SCGB2A1	HGNC:7051	SCGB2A1	ENSG00000124939	SCGB2A1	protein_coding	11	61976140	61981411	+	62208673	62213943	+
5002-76	SL002646	P50281	MMP-14	Matrix metalloproteinase-14	4323	MMP14	P50281	MMP14	4323	MMP14	HGNC:7160	MMP14	ENSG00000157227	MMP14	protein_coding	14	23305793	23316803	+	22836560	22849041	+
5004-69	SL007453	Q15759	MK11	Mitogen-activated protein kinase 11	5600	MAPK11	Q15759	MAPK11	5600	MAPK11	HGNC:6873	MAPK11	ENSG00000185386	MAPK11	protein_coding	22	50702142	50709340	-	50263713	50270767	-
5005-4	SL007281	P53778	MK12	Mitogen-activated protein kinase 12	6300	MAPK12	P53778	MAPK12	6300	MAPK12	HGNC:6874	MAPK12	ENSG00000188130	MAPK12	protein_coding	22	50688492	50700089	-	50252901	50261716	-
5006-71	SL006993	O15264	MK13	Mitogen-activated protein kinase 13	5603	MAPK13	O15264	MAPK13	5603	MAPK13	HGNC:6875	MAPK13	ENSG00000156711	MAPK13	protein_coding	6	36098261	36112301	+	36127809	36144524	+
5007-1	SL006920	Q16539	MAPK14	Mitogen-activated protein kinase 14	1432	MAPK14	Q16539	MAPK14	1432	MAPK14	HGNC:6876	MAPK14	ENSG00000112062	MAPK14	protein_coding	6	35995454	36079013	+	36027782	36111236	+
5008-51	SL001815	P04179	Mn SOD	Superoxide dismutase [Mn], mitochondrial	6648	SOD2	P04179	SOD2	6648	SOD2	HGNC:11180	SOD2	ENSG00000291237	SOD2	protein_coding	6	160100149	160114353	-	159669069	159762529	-
5009-11	SL005846	P26038	Moesin	Moesin	4478	MSN	P26038	MSN	4478	MSN	HGNC:7373	MSN	ENSG00000147065	MSN	protein_coding	X	64887511	64961793	+	65588377	65741931	+
5011-11	SL003685	P43490	PBEF	Nicotinamide phosphoribosyltransferase	10135	NAMPT	P43490	NAMPT	10135	NAMPT	HGNC:30092	NAMPT	ENSG00000105835	NAMPT	protein_coding	7	105888732	105925638	-	106248298	106285966	-
5012-67	SL004296	P00568	Myokinase, human	Adenylate kinase isoenzyme 1	203	AK1	P00568	AK1	203	AK1	HGNC:361	AK1	ENSG00000106992	AK1	protein_coding	9	130628759	130640022	-	127866486	127877675	-
5013-2	SL004915	O00299	NCC27	Chloride intracellular channel protein 1	1192	CLIC1	O00299	CLIC1	1192	CLIC1	HGNC:2062	CLIC1	ENSG00000213719	CLIC1	protein_coding	6	31698358	31704341	-	31730581	31739763	-
5014-49	SL006091	P16333	NCK1	Cytoplasmic protein NCK1	4690	NCK1	P16333	NCK1	4690	NCK1	HGNC:7664	NCK1	ENSG00000158092	NCK1	protein_coding	3	136581050	136667968	+	136862208	136951606	+
5015-15	SL003440	Q13093	PAFAH	Platelet-activating factor acetylhydrolase	7941	PLA2G7	Q13093	PLA2G7	7941	PLA2G7	HGNC:9040	PLA2G7	ENSG00000146070	PLA2G7	protein_coding	6	46672053	46703430	-	46704201	46735693	-
5017-19	SL004932	P30044	Peroxiredoxin-5	Peroxiredoxin-5, mitochondrial	25824	PRDX5	P30044	PRDX5	25824	PRDX5	HGNC:9355	PRDX5	ENSG00000126432	PRDX5	protein_coding	11	64085560	64089295	+	64318121	64321811	+
5018-68	SL005694	P30041	Peroxiredoxin-6	Peroxiredoxin-6	9588	PRDX6	P30041	PRDX6	9588	PRDX6	HGNC:16753	PRDX6	ENSG00000117592	PRDX6	protein_coding	1	173446486	173457946	+	173477330	173488815	+
5019-16	SL002803	P09936	PGP9.5	Ubiquitin carboxyl-terminal hydrolase isozyme L1	7345	UCHL1	P09936	UCHL1	7345	UCHL1	HGNC:12513	UCHL1	ENSG00000154277	UCHL1	protein_coding	4	41258898	41270446	+	41256413	41268455	+
5020-50	SL003653	P00558	phosphoglycerate kinase 1	Phosphoglycerate kinase 1	5230	PGK1	P00558	PGK1	5230	PGK1	HGNC:8896	PGK1	ENSG00000102144	PGK1	protein_coding	X	77359666	77382324	+	77910739	78129295	+
5021-13	SL004914	Q15181	PPase	Inorganic pyrophosphatase	5464	PPA1	Q15181	PPA1	5464	PPA1	HGNC:9226	PPA1	ENSG00000180817	PPA1	protein_coding	10	71962586	71993190	-	70202835	70233911	-
5023-23	SL009792	P30566	PUR8	Adenylosuccinate lyase	158	ADSL	P30566	ADSL	158	ADSL	HGNC:291	ADSL	ENSG00000239900	ADSL	protein_coding	22	40742504	40762575	+	40346461	40390463	+
5024-67	SL002522	P06400	Rb	Retinoblastoma-associated protein	5925	RB1	P06400	RB1	5925	RB1	HGNC:9884	RB1	ENSG00000139687	RB1	protein_coding	13	48877883	49056026	+	48303744	48599436	+
5026-66	SL008059	P23396	RS3	40S ribosomal protein S3	6188	RPS3	P23396	RPS3	6188	RPS3	HGNC:10420	RPS3	ENSG00000149273	RPS3	protein_coding	11	75110535	75133345	+	75399515	75422280	+
5028-59	SL005764	Q86VB7	sCD163	Scavenger receptor cysteine-rich type 1 protein M130	9332	CD163	Q86VB7	CD163	9332	CD163	HGNC:1631	CD163	ENSG00000177575	CD163	protein_coding	12	7623412	7656414	-	7470811	7503893	-
5029-3	SL006528	Q12884	SEPR	Prolyl endopeptidase FAP	2191	FAP	Q12884	FAP	2191	FAP	HGNC:3590	FAP	ENSG00000078098	FAP	protein_coding	2	163027200	163100045	-	162170684	162243456	-
5030-52	SL006629	Q8IXJ6	SIRT2	NAD-dependent protein deacetylase sirtuin-2	22933	SIRT2	Q8IXJ6	SIRT2	22933	SIRT2	HGNC:10886	SIRT2	ENSG00000068903	SIRT2	protein_coding	19	39369195	39390502	-	38878555	38899862	-
5031-10	SL008190	Q13813	SPTA2	Spectrin alpha chain, non-erythrocytic 1	6709	SPTAN1	Q13813	SPTAN1	6709	SPTAN1	HGNC:11273	SPTAN1	ENSG00000197694	SPTAN1	protein_coding	9	131314837	131395944	+	128552558	128633662	+
5032-64	SL009868	Q08945	SSRP1	FACT complex subunit SSRP1	6749	SSRP1	Q08945	SSRP1	6749	SSRP1	HGNC:11327	SSRP1	ENSG00000149136	SSRP1	protein_coding	11	57093459	57103351	-	57325986	57335892	-
5033-27	SL004737	P09493	Tropomyosin 1 alpha chain	Tropomyosin alpha-1 chain	7168	TPM1	P09493	TPM1	7168	TPM1	HGNC:12010	TPM1	ENSG00000140416	TPM1	protein_coding	15	63334838	63364113	+	63042620	63071915	+
5034-79	SL010388	P07478	Trypsin 2	Trypsin-2	5645	PRSS2	P07478	PRSS2	5645	PRSS2	HGNC:9483	PRSS2	ENSG00000275896	PRSS2	protein_coding	7	NA	NA	NA	142760398	142774564	+
5035-7	SL000142	P04818	TS	Thymidylate synthase	7298	TYMS	P04818	TYMS	7298	TYMS	HGNC:12441	TYMS	ENSG00000176890	TYMS	protein_coding	18	657604	673499	+	657653	673578	+
5036-50	SL004782	P98066	TSG-6	Tumor necrosis factor-inducible gene 6 protein	7130	TNFAIP6	P98066	TNFAIP6	7130	TNFAIP6	HGNC:11898	TNFAIP6	ENSG00000123610	TNFAIP6	protein_coding	2	152214106	152236562	+	151357592	151380046	+
5060-62	SL004852	Q9NZQ7	B7-H1	Programmed cell death 1 ligand 1	29126	CD274	Q9NZQ7	CD274	29126	CD274	HGNC:17635	CD274	ENSG00000120217	CD274	protein_coding	9	5450503	5470567	+	5450503	5470566	+
5061-27	SL004853	O75144	B7-H2	ICOS ligand	23308	ICOSLG	NA	ICOSLG	23308	ICOSLG	HGNC:17087	ICOSLG	ENSG00000160223	ICOSLG	protein_coding	21	45646722	45660834	-	44215382	44241446	-
5062-60	SL011100	Q15762	CD226	CD226 antigen	10666	CD226	Q15762	CD226	10666	CD226	HGNC:16961	CD226	ENSG00000150637	CD226	protein_coding	18	67530193	67624232	-	69831158	69961803	-
5063-12	SL014188	Q9BZW8	CD244	Natural killer cell receptor 2B4	51744	CD244	Q9BZW8	CD244	51744	CD244	HGNC:18171	CD244	ENSG00000122223	CD244	protein_coding	1	160799950	160832692	-	160830160	160862887	-
5065-8	SL014229	Q01151	CD83	CD83 antigen	9308	CD83	Q01151	CD83	9308	CD83	HGNC:1703	CD83	ENSG00000112149	CD83	protein_coding	6	14117487	14137148	+	14117256	14136918	+
5065-98	SL014229	Q01151	CD83	CD83 antigen	9308	CD83	Q01151	CD83	9308	CD83	HGNC:1703	CD83	ENSG00000112149	CD83	protein_coding	6	14117487	14137148	+	14117256	14136918	+
5066-134	SL014270	Q08708	CLM6	CMRF35-like molecule 6	10871	CD300C	Q08708	CD300C	10871	CD300C	HGNC:19320	CD300C	ENSG00000167850	CD300C	protein_coding	17	72537205	72542310	-	74541073	74546115	-
5069-9	SL004556	P08174	DAF	Complement decay-accelerating factor	1604	CD55	P08174	CD55	1604	CD55	HGNC:2665	CD55	ENSG00000196352	CD55	protein_coding	1	207494817	207534311	+	207321519	207386804	+
5070-76	SL003739	O95407	DcR3	Tumor necrosis factor receptor superfamily member 6B	8771	TNFRSF6B	O95407	TNFRSF6B	8771	TNFRSF6B	HGNC:11921	TNFRSF6B	ENSG00000243509	TNFRSF6B	protein_coding	20	62327131	62330051	+	63696652	63698684	+
5076-53	SL014294	Q5JZY3	EPHAA	Ephrin type-A receptor 10	284656	EPHA10	Q5JZY3	EPHA10	284656	EPHA10	HGNC:19987	EPHA10	ENSG00000183317	EPHA10	protein_coding	1	38179553	38230824	-	37713880	37765133	-
5078-82	SL008414	O15197	EphB6	Ephrin type-B receptor 6	2051	EPHB6	F8WCM8	EPHB6	NA	EPHB6	HGNC:3396	EPHB6	NA	EPHB6	protein_coding	7	142552792	142568847	+	142855061	142871094	+
5080-131	SL025876	Q14956	GPNMB:ECD	Transmembrane glycoprotein NMB:Extracellular domain	10457	GPNMB	Q14956	GPNMB	10457	GPNMB	HGNC:4462	GPNMB	ENSG00000136235	GPNMB	protein_coding	7	23286316	23314729	+	23235967	23275108	+
5082-51	SL004849	Q9NP60	IL-1 sR9	X-linked interleukin-1 receptor accessory protein-like 2	26280	IL1RAPL2	Q9NP60	IL1RAPL2	26280	IL1RAPL2	HGNC:5997	IL1RAPL2	ENSG00000189108	IL1RAPL2	protein_coding	X	103810996	105011822	+	104566199	105767829	+
5084-154	SL005174	Q9NRM6	IL-17B R	Interleukin-17 receptor B	55540	IL17RB	Q9NRM6	IL17RB	55540	IL17RB	HGNC:18015	IL17RB	ENSG00000056736	IL17RB	protein_coding	3	53880577	53899827	+	53846568	53865794	+
5085-18	SL005181	Q9UHF4	IL-20 Ra	Interleukin-20 receptor subunit alpha	53832	IL20RA	Q9UHF4	IL20RA	53832	IL20RA	HGNC:6003	IL20RA	ENSG00000016402	IL20RA	protein_coding	6	137321108	137366298	-	136999971	137045180	-
5087-5	SL005183	Q969J5	IL-22BP	Interleukin-22 receptor subunit alpha-2	116379	IL22RA2	Q969J5	IL22RA2	116379	IL22RA2	HGNC:14901	IL22RA2	ENSG00000164485	IL22RA2	protein_coding	6	137464957	137494785	-	137143820	137173648	-
5088-175	SL005185	Q5VWK5	IL-23 R	Interleukin-23 receptor	149233	IL23R	Q5VWK5	IL23R	149233	IL23R	HGNC:19100	IL23R	ENSG00000162594	IL23R	protein_coding	1	67604590	67725650	+	67138907	67259979	+
5089-11	SL005189	P16871	IL-7 Ra	Interleukin-7 receptor subunit alpha	3575	IL7R	P16871	IL7R	3575	IL7R	HGNC:6024	IL7R	ENSG00000168685	IL7R	protein_coding	5	35856977	35879705	+	35852695	35879603	+
5090-49	SL005190	Q8NHL6	ILT-2	Leukocyte immunoglobulin-like receptor subfamily B member 1	10859	LILRB1	Q8NHL6	LILRB1	10859	LILRB1	HGNC:6605	LILRB1	ENSG00000104972	LILRB1	protein_coding	19	55128629	55149004	+	54617158	54638022	+
5091-28	SL005191	Q8N423	ILT-4	Leukocyte immunoglobulin-like receptor subfamily B member 2	10288	LILRB2	Q8N423	LILRB2	10288	LILRB2	HGNC:6606	LILRB2	ENSG00000131042	LILRB2	protein_coding	19	54777675	54785033	-	54273812	54281184	-
5092-51	SL025896	P78504	JAG1:ECD	Protein jagged-1:Extracellular domain	182	JAG1	P78504	JAG1	182	JAG1	HGNC:6188	JAG1	ENSG00000101384	JAG1	protein_coding	20	10618332	10654694	-	10637684	10673999	-
5093-47	SL007774	Q9Y219	JAG2	Protein jagged-2	3714	JAG2	Q9Y219	JAG2	3714	JAG2	HGNC:6189	JAG2	ENSG00000184916	JAG2	protein_coding	14	105607318	105635161	-	105140982	105181194	-
5094-62	SL009202	Q86YT9	JAML1	Junctional adhesion molecule-like	120425	JAML	Q86YT9	JAML	120425	JAML	HGNC:19084	JAML	ENSG00000160593	JAML	protein_coding	11	118064442	118095809	-	118193725	118225092	-
5095-21	SL012698	Q99706	KI2L4	Killer cell immunoglobulin-like receptor 2DL4	3805	KIR2DL4	A0A5K1U1N8	KIR2DL4	NA	KIR2DL4	HGNC:6332	KIR2DL4	NA	KIR2DL4	protein_coding	19	55297774	55325972	+	54803610	54814517	+
5096-51	SL014269	P43630	KI3L2	Killer cell immunoglobulin-like receptor 3DL2	3812	KIR3DL2	P43630	KIR3DL2	3812	KIR3DL2	HGNC:6339	KIR3DL2	ENSG00000240403	KIR3DL2	protein_coding	19	55361898	55378670	+	54850443	54867207	+
5097-14	SL014289	Q14943	KI3S1	Killer cell immunoglobulin-like receptor 3DS1	3813	KIR3DS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5098-79	SL014209	Q9NZS2	KLRF1	Killer cell lectin-like receptor subfamily F member 1	51348	KLRF1	Q9NZS2	KLRF1	51348	KLRF1	HGNC:13342	KLRF1	ENSG00000150045	KLRF1	protein_coding	12	9980077	9997603	+	9827481	9845007	+
5099-14	SL005195	P18627	LAG-3	Lymphocyte activation gene 3 protein	3902	LAG3	P18627	LAG3	3902	LAG3	HGNC:6476	LAG3	ENSG00000089692	LAG3	protein_coding	12	6881670	6887621	+	6772512	6778455	+
5100-53	SL005197	Q14108	LIMP II	Lysosome membrane protein 2	950	SCARB2	Q14108	SCARB2	950	SCARB2	HGNC:1665	SCARB2	ENSG00000138760	SCARB2	protein_coding	4	77079892	77135052	-	76158737	76234536	-
5102-55	SL005200	Q29980	MICB	MHC class I polypeptide-related sequence B	4277	MICB	Q29980	MICB	4277	MICB	HGNC:7091	MICB	ENSG00000204516	MICB	protein_coding	6	31462658	31478901	+	31494881	31511124	+
5103-30	SL025931	Q8TD46	MO2R1:ECD	Cell surface glycoprotein CD200 receptor 1:Isoform 4, Extracellular Domain	131450	CD200R1	Q8TD46	CD200R1	131450	CD200R1	HGNC:24235	CD200R1	ENSG00000163606	CD200R1	protein_coding	3	112641532	112693937	-	112921205	112975103	-
5104-57	SL005207	O76036	NKp46	Natural cytotoxicity triggering receptor 1	9437	NCR1	NA	NCR1	9437	NCR1	HGNC:6731	NCR1	ENSG00000189430	NCR1	protein_coding	19	55417508	55424439	+	54906148	54916140	+
5105-2	SL005208	Q9BZR6	Nogo Receptor	Reticulon-4 receptor	65078	RTN4R	Q9BZR6	RTN4R	65078	RTN4R	HGNC:18601	RTN4R	ENSG00000040608	RTN4R	protein_coding	22	20228938	20255816	-	20241415	20283246	-
5106-52	SL007356	Q04721	NOTC2	Neurogenic locus notch homolog protein 2	4853	NOTCH2	Q04721	NOTCH2	4853	NOTCH2	HGNC:7882	NOTCH2	ENSG00000134250	NOTCH2	protein_coding	1	120454176	120612317	-	119911553	120100688	-
5107-7	SL005703	P46531	Notch 1	Neurogenic locus notch homolog protein 1	4851	NOTCH1	P46531	NOTCH1	4851	NOTCH1	HGNC:7881	NOTCH1	ENSG00000148400	NOTCH1	protein_coding	9	139388896	139440238	-	136494433	136546048	-
5108-72	SL005209	Q9UM47	Notch-3	Neurogenic locus notch homolog protein 3	4854	NOTCH3	Q9UM47	NOTCH3	4854	NOTCH3	HGNC:7883	NOTCH3	ENSG00000074181	NOTCH3	protein_coding	19	15270444	15311792	-	15159038	15200995	-
5109-24	SL005210	Q92823	Nr-CAM	Neuronal cell adhesion molecule	4897	NRCAM	Q92823	NRCAM	4897	NRCAM	HGNC:7994	NRCAM	ENSG00000091129	NRCAM	protein_coding	7	107788071	108096841	-	108147623	108456717	-
5110-84	SL009054	P58400	NRX1B	Neurexin-1-beta	9378	NRXN1	P58400	NRXN1	9378	NRXN1	HGNC:8008	NRXN1	ENSG00000179915	NRXN1	protein_coding	2	50145643	51259674	-	49918503	51082864	-
5111-15	SL008728	Q9HDB5	NRX3B	Neurexin-3-beta	9369	NRXN3	Q9HDB5	NRXN3	9369	NRXN3	HGNC:8010	NRXN3	ENSG00000021645	NRXN3	protein_coding	14	78636716	80334633	+	78170373	79868291	+
5112-73	SL014268	P41217	OX2G	OX-2 membrane glycoprotein	4345	CD200	A0AAQ5BHQ6	CD200	NA	CD200	HGNC:7203	CD200	NA	CD200	protein_coding	3	112051916	112081658	+	112332235	112363181	+
5114-65	SL005212	P16471	Prolactin Receptor	Prolactin receptor	5618	PRLR	P16471	PRLR	5618	PRLR	HGNC:9446	PRLR	ENSG00000113494	PRLR	protein_coding	5	35048861	35230823	-	35048756	35230487	-
5115-31	SL005213	Q969Z4	RELT	Tumor necrosis factor receptor superfamily member 19L	84957	RELT	Q969Z4	RELT	84957	RELT	HGNC:13764	RELT	ENSG00000054967	RELT	protein_coding	11	73087405	73108519	+	73376399	73397474	+
5116-62	SL007680	Q9HCK4	ROBO2	Roundabout homolog 2	6092	ROBO2	Q9HCK4	ROBO2	6092	ROBO2	HGNC:10250	ROBO2	ENSG00000185008	ROBO2	protein_coding	3	75986645	77699114	+	75906695	77649964	+
5117-14	SL014148	Q96MS0	ROBO3	Roundabout homolog 3	64221	ROBO3	Q96MS0	ROBO3	64221	ROBO3	HGNC:13433	ROBO3	ENSG00000154134	ROBO3	protein_coding	11	124735305	124751370	+	124865432	124881471	+
